7608,118,40,4
192,3,357,64
192,19,357,63
192,151,357,62
192,145,357,61
192,94,357,60
192,160,357,59
192,195,357,58
192,198,357,57
192,203,357,56
192,116,357,55
192,259,357,54
192,138,357,53
192,100,357,52
192,15,357,51
192,12,357,50
192,132,357,49
192,129,357,48
192,155,357,47
192,494,357,46
192,30,357,45
192,492,357,44
192,31,357,43
192,122,357,42
192,297,357,41
192,2,535,40
192,114,535,38
192,77,535,37
192,86,535,36
192,59,535,35
192,46,535,34
192,98,535,33
192,141,535,32
192,67,535,31
192,42,535,30
192,157,535,29
192,65,535,28
192,124,535,27
192,34,535,26
192,27,535,25
192,49,714,24
192,24,714,23
192,113,714,22
192,74,714,21
192,57,714,20
192,134,714,19
192,17,714,18
192,32,714,17
192,190,714,16
192,1,714,15
192,38,714,14
192,9,714,13
192,93,892,12
192,22,892,11
192,14,892,10
192,81,892,9
192,11,892,8
192,29,892,7
192,6,892,6
192,35,892,5
192,82,892,4
192,21,892,3
192,16,892,2
192,13,892,1
196,24,1344,32
196,93,1344,31
196,77,1344,30
196,46,1344,28
196,74,1344,27
196,98,1344,26
196,81,1344,25
196,12,1344,24
196,141,1344,23
196,155,1344,22
196,67,1344,21
196,34,1344,20
196,1,1344,19
196,27,1344,18
196,124,1344,17
196,22,1792,16
196,14,1792,15
196,57,1792,14
196,29,1792,13
196,32,1792,12
196,82,1792,11
196,16,1792,10
196,13,1792,9
196,5,2688,8
196,33,2688,7
196,36,2688,6
196,28,2688,5
196,44,4481,4
196,106,4481,3
196,43,17922,2
196,4,44806,1
163,64,344,63
163,143,344,62
163,133,344,61
163,218,344,60
163,649,344,59
163,297,344,58
163,87,344,57
163,93,344,56
163,77,344,55
163,105,344,54
163,141,344,53
163,190,344,52
163,86,344,51
163,207,344,50
163,67,344,49
163,129,344,48
163,478,344,47
163,74,344,46
163,100,344,45
163,1458,344,44
163,157,344,43
163,339,344,42
163,90,344,41
163,113,515,40
163,35,515,39
163,19,515,38
163,33,515,37
163,116,515,36
163,22,515,35
163,229,515,34
163,195,515,33
163,16,515,32
163,81,515,31
163,69,515,30
163,56,515,29
163,21,515,28
163,46,515,27
163,42,515,26
163,114,515,25
163,34,687,24
163,36,687,23
163,49,687,22
163,28,687,21
163,47,687,20
163,14,687,19
163,12,687,18
163,65,687,17
163,106,687,16
163,29,687,15
163,59,687,14
163,134,687,13
163,57,859,11
163,2,859,10
163,24,859,9
163,38,859,8
163,98,859,7
163,9,859,6
163,44,859,5
163,1,859,4
163,18,859,3
163,43,859,2
163,4,859,1
167,19,1281,32
167,34,1281,31
167,33,1281,30
167,35,1281,29
167,93,1281,28
167,28,1281,27
167,141,1281,26
167,22,1281,25
167,44,1281,24
167,16,1281,23
167,106,1281,22
167,81,1281,21
167,59,1281,20
167,21,1281,19
167,4,1281,18
167,29,1281,17
167,36,1708,16
167,49,1708,15
167,38,1708,14
167,14,1708,13
167,65,1708,12
167,1,1708,11
167,43,1708,10
167,134,1708,9
167,6,2561,8
167,32,2561,7
167,82,2561,6
167,89,2561,5
167,11,4269,4
167,5,4269,3
167,17,17076,2
167,13,42690,1
129,134,348,63
129,84,348,62
129,112,348,61
129,69,348,60
129,65,348,59
129,1507,348,58
129,229,348,57
129,39,348,56
129,371,348,55
129,195,348,54
129,81,348,53
129,132,348,52
129,31,348,51
129,85,348,50
129,142,348,49
129,59,348,48
129,254,348,47
129,517,348,46
129,30,348,45
129,100,348,44
129,482,348,43
129,236,348,42
129,136,348,41
129,339,348,40
129,114,522,39
129,49,522,38
129,3,522,37
129,82,522,36
129,113,522,35
129,98,522,34
129,9,522,33
129,139,522,31
129,105,522,30
129,12,522,29
129,29,522,28
129,33,522,27
129,34,522,26
129,11,522,25
129,62,696,24
129,35,696,23
129,32,696,22
129,106,696,21
129,24,696,20
129,15,696,19
129,56,696,18
129,116,696,17
129,44,696,16
129,2,696,15
129,38,696,14
129,8,696,13
129,19,870,12
129,1,870,11
129,54,870,10
129,5,870,9
129,42,870,8
129,43,870,7
129,46,870,6
129,14,870,5
129,17,870,4
129,16,870,3
129,13,870,2
129,28,870,1
130,1,1317,32
130,114,1317,31
130,82,1317,30
130,49,1317,29
130,98,1317,28
130,5,1317,27
130,9,1317,26
130,57,1317,25
130,116,1317,24
130,44,1317,22
130,139,1317,21
130,38,1317,20
130,2,1317,19
130,11,1317,18
130,16,1317,17
130,35,1756,16
130,32,1756,15
130,24,1756,14
130,43,1756,13
130,14,1756,12
130,17,1756,11
130,13,1756,10
130,8,1756,9
130,89,2635,8
130,6,2635,7
130,22,2635,6
130,18,2635,5
130,4,4391,4
130,47,4391,3
130,36,17564,2
130,21,43911,1
78,38,362,64
78,82,362,63
78,63,362,62
78,98,362,61
78,29,362,60
78,22,362,59
78,71,362,58
78,407,362,57
78,89,362,56
78,113,362,55
78,154,362,54
78,58,362,53
78,91,362,52
78,1544,362,51
78,109,362,50
78,39,362,49
78,933,362,48
78,73,362,47
78,61,362,46
78,1403,362,45
78,117,362,44
78,114,362,43
78,137,362,42
78,116,362,41
78,59,543,40
78,32,543,39
78,12,543,38
78,340,543,37
78,24,543,36
78,28,543,35
78,55,543,34
78,198,543,33
78,47,543,32
78,36,543,31
78,43,543,30
78,37,543,29
78,54,543,28
78,5,543,27
78,35,543,26
78,62,543,25
78,177,724,24
78,21,724,22
78,318,724,21
78,370,724,20
78,46,724,19
78,106,724,18
78,42,724,17
78,56,724,16
78,15,724,15
78,4,724,14
78,279,724,13
78,44,905,12
78,48,905,11
78,110,905,10
78,9,905,9
78,16,905,8
78,49,905,7
78,2,905,6
78,175,905,5
78,17,905,4
78,105,905,3
78,80,905,2
78,19,905,1
79,89,1357,32
79,12,1357,31
79,44,1357,30
79,22,1357,29
79,32,1357,28
79,9,1357,27
79,58,1357,26
79,28,1357,25
79,43,1357,24
79,47,1357,23
79,73,1357,22
79,36,1357,21
79,35,1357,20
79,54,1357,19
79,116,1357,18
79,5,1357,17
79,21,1809,15
79,16,1809,14
79,46,1809,13
79,42,1809,12
79,17,1809,11
79,4,1809,10
79,19,1809,9
79,14,2714,8
79,1,2714,7
79,18,2714,6
79,11,2714,5
79,6,4523,4
79,7,4523,3
79,13,18093,2
79,3,45231,1
57,198,372,64
57,28,372,63
57,490,372,62
57,505,372,61
57,370,372,60
57,85,372,59
57,171,372,58
57,106,372,57
57,21,372,56
57,279,372,55
57,42,372,54
57,112,372,53
57,32,372,51
57,7,372,50
57,29,372,49
57,318,372,48
57,49,372,47
57,722,372,46
57,340,372,45
57,51,372,44
57,46,372,43
57,99,372,42
57,76,372,41
57,177,558,40
57,79,558,39
57,55,558,38
57,17,558,37
57,62,558,36
57,194,558,35
57,47,558,34
57,22,558,33
57,12,558,32
57,11,558,31
57,109,558,30
57,31,558,29
57,36,558,28
57,37,558,27
57,6,558,25
57,105,744,24
57,18,744,23
57,20,744,22
57,110,744,21
57,1394,744,20
57,175,744,19
57,39,744,18
57,54,744,17
57,73,744,16
57,300,744,15
57,4,744,14
57,43,744,13
57,24,931,12
57,63,931,11
57,3,931,10
57,13,931,9
57,5,931,8
57,19,931,7
57,44,931,6
57,59,931,5
57,56,931,4
57,80,931,3
57,91,931,2
57,16,931,1
39,63,1387,31
39,105,1387,30
39,17,1387,29
39,24,1387,28
39,21,1387,27
39,110,1387,26
39,175,1387,25
39,13,1387,24
39,44,1387,23
39,49,1387,22
39,11,1387,21
39,80,1387,19
39,6,1387,18
39,37,1387,17
39,18,1850,16
39,3,1850,15
39,5,1850,14
39,19,1850,13
39,54,1850,12
39,56,1850,11
39,4,1850,10
39,16,1850,9
39,1,2774,8
39,45,2774,7
39,14,2774,6
39,2,2774,5
39,35,4624,4
39,48,4624,3
39,15,18496,2
39,9,46241,1
74,4,921,1
74,12,921,2
74,1,921,3
74,17,921,4
74,54,921,5
74,15,921,6
74,44,921,7
74,31,921,8
74,55,921,9
74,3,921,10
74,422,921,11
74,110,921,12
74,195,737,13
74,11,737,14
74,20,737,15
74,62,737,16
74,14,737,17
74,9,737,18
74,47,737,19
74,125,737,20
74,7,737,21
74,106,737,22
74,59,737,23
74,194,737,24
74,154,552,25
74,190,552,26
74,2,552,27
74,175,552,28
74,300,552,29
74,2568,552,30
74,49,552,31
74,1394,552,33
74,113,552,34
74,35,552,35
74,24,552,36
74,22,552,37
74,176,552,38
74,91,552,39
74,10,552,40
74,79,368,41
74,73,368,42
74,98,368,43
74,63,368,44
74,381,368,45
74,37,368,46
74,129,368,47
74,81,368,48
74,43,368,49
74,68,368,50
74,109,368,51
74,39,368,52
942,11,864,10
942,89,864,9
942,22,864,8
942,10,864,7
942,19,1728,6
942,1,1728,5
942,13,4320,4
942,36,4320,3
942,4,8639,2
942,28,34558,1
943,13,930,10
943,11,930,9
943,7,930,8
943,21,930,7
943,8,1859,6
943,4,1859,5
943,9,4648,4
943,1,4648,3
943,5,9295,2
943,3,37182,1
854,12,919,32
854,143,919,31
854,134,919,30
854,216,919,29
854,129,919,28
854,74,919,27
854,47,919,26
854,122,919,25
854,114,919,24
854,136,919,23
854,43,919,22
854,181,919,21
854,24,919,20
854,8,919,19
854,32,919,18
854,13,919,17
854,22,1839,16
854,93,1839,15
854,225,1839,14
854,1,1839,13
854,90,1839,12
854,120,1839,11
854,339,1839,10
854,57,1839,9
854,116,4597,8
854,86,4597,7
854,236,4597,6
854,35,4597,5
854,92,9193,4
854,14,9193,3
854,28,27580,2
854,19,91932,1
821,14,173,4
821,65,173,3
821,31,190,2
821,4,1921,1
812,22,621,8
812,16,621,7
812,4,621,6
812,82,621,5
812,32,1332,4
812,59,1332,3
812,57,3551,2
812,13,8878,1
804,65,422,4
804,28,422,3
804,4,844,2
804,14,1689,1
9799,2032,5000,1
9799,828,3000,2
5126,118,64,8
5126,115,64,7
5126,488,64,6
5126,83,64,5
5126,193,127,4
5126,199,382,3
5126,308,636,2
5126,8,0,1
5186,1,12000,1
5186,46,8000,2
5186,106,4000,3
5186,128,2000,4
5186,14,1500,5
5186,22,1500,6
5186,28,1000,7
5186,13,1000,8
9538,83,1000,1
9538,193,600,2
9538,163,300,3
9538,78,100,4
9987,50,1500,1
9987,53,800,2
9987,52,500,3
9987,227,200,4
6764,41,1000,1
6764,58,500,2
6764,26,300,3
6764,250,200,4
7612,163,350,1
7612,270,200,2
7612,193,150,3
7612,395,100,4
10509,41,1745,1
10507,172,68,1
10508,273,67,1
10524,19,67,1
10525,41,67,1
7730,26,3000,3
7730,111,4500,2
7730,52,15000,1
5977,35,600,1
5977,142,250,2
5977,42,50,3
5977,28,50,4
5977,85,50,5
5976,227,100,8
5976,162,100,7
5976,163,100,6
5976,140,100,5
5976,144,300,4
5976,208,600,3
5976,139,1200,2
5976,10,2500,1
5975,152,100,8
5975,172,100,7
5975,323,100,6
5975,316,100,5
5975,123,300,4
5975,164,600,3
5975,167,1200,2
5975,163,2500,1
5974,163,1000,1
5974,167,600,2
5974,149,400,3
5974,151,200,4
5973,26,800,1
5973,151,400,2
5973,58,200,3
5973,164,100,4
5465,123,1000,1
5466,10,1000,1
5467,12,1000,1
7315,164,300,1
7315,123,150,2
7315,293,50,3
7321,235,300,1
7321,600,150,2
7321,129,50,3
5587,36,6172,1
5587,217,1543,2
5587,291,386,3
5599,144,314,4
5599,28,785,3
5599,27,1570,2
5599,145,3141,1
2600,126,50000,1
2600,36,25000,2
2600,27,10000,3
2600,65,5000,4
2600,17,1500,5
2600,70,1500,6
2600,162,1500,7
2600,200,1500,8
2600,208,500,9
2600,149,500,10
2600,151,500,11
2600,83,500,12
2600,81,500,13
2600,106,500,14
2600,164,500,15
2600,124,500,16
2352,126,40000,1
2352,11,20000,2
2352,27,12000,3
2352,139,8000,4
2352,83,3000,5
2352,131,3000,6
2352,151,3000,7
2352,155,3000,8
2352,127,1000,9
2352,129,1000,10
2352,152,1000,11
2352,180,1000,12
2352,58,1000,13
2352,121,1000,14
2352,172,1000,15
2352,149,1000,16
2157,10,30000,1
2157,86,15000,2
2157,36,10000,3
2157,208,5000,4
1366,11,30000,1
1366,8,15000,2
1366,19,10000,3
1366,75,5000,4
2857,107,1000,1
2857,189,500,2
6235,13,20000,1
6235,160,5000,2
6235,41,2000,3
1931,169,2000,1
1931,156,1000,2
1931,295,500,3
1909,5,25000,1
1909,187,10000,2
1909,145,5000,3
9484,27,6000,1
9484,652,600,5
9484,1105,600,8
3846,470,4000,1
3846,633,2000,2
3846,764,900,3
3846,1026,500,4
3846,1210,300,5
3846,762,300,6
3846,904,300,8
3838,1148,1000,1
3838,509,500,2
3838,662,300,3
11958,36,260,32
11958,59,260,31
11958,98,260,30
11958,4,260,29
11958,25,260,28
11958,13,260,27
11958,74,260,26
11958,277,260,25
11958,56,260,24
11958,207,260,23
11958,112,260,22
11958,44,260,21
11958,45,260,20
11958,43,260,18
11958,1,260,17
11958,73,400,16
11958,154,400,15
11958,106,400,14
11958,381,400,13
11958,33,400,12
11958,19,400,11
11958,16,400,10
11958,85,400,9
11958,233,400,8
11958,11,400,7
11958,21,530,6
11958,7,530,5
11958,80,790,4
11958,5,1580,3
11958,17,3960,2
11958,2,10570,1
3651,238,6000,1
3651,161,2250,2
3651,249,450,4
3651,145,300,5
3651,276,300,6
3651,315,300,7
3651,285,300,8
3651,257,225,10
3651,291,225,11
3651,242,225,12
3651,160,225,13
3651,217,225,14
3651,829,225,15
3651,761,225,16
3651,919,150,17
3651,1267,150,18
3651,881,150,19
3651,1187,150,21
3651,997,150,23
3651,1308,150,25
3651,760,150,26
3651,870,150,27
3651,1357,150,28
3651,1280,150,29
3651,1522,150,30
3633,7,24000,1
3633,5,9000,2
3633,11,3600,3
3633,233,1800,4
3633,16,1300,5
3633,80,1300,6
3633,2,1100,7
3633,21,1100,8
3633,17,1000,9
3633,27,1000,10
3633,161,1000,12
3633,238,800,13
3633,285,800,14
3633,249,800,15
3633,85,700,17
3633,145,700,18
3633,276,700,19
3633,315,700,20
3633,470,700,21
3633,932,700,22
3633,257,700,24
3633,1148,500,26
3633,509,500,28
3633,652,500,29
3633,1105,500,32
3924,231,800,1
3924,330,500,2
3924,906,240,3
3935,298,2500,1
3935,268,1500,2
3935,227,750,3
3935,730,250,4
3946,144,800,1
3946,208,500,2
3946,575,240,3
3993,26,4000,1
3993,58,2500,2
3993,199,1200,3
3993,210,700,4
3993,368,400,6
3993,288,400,7
4004,60,6000,1
4004,95,3000,2
4004,88,1500,3
4004,226,900,4
4004,348,450,5
4004,420,450,6
4004,237,450,7
4004,252,450,8
4004,448,250,9
4004,240,250,10
4004,97,250,11
4004,241,250,12
4004,757,250,13
4004,955,250,15
4004,419,250,16
4018,139,6000,1
4018,75,3000,2
4018,159,1300,3
4018,89,900,4
4018,128,450,5
4018,151,450,6
4018,321,450,7
4018,183,450,8
4018,224,250,9
4018,289,250,10
4018,191,250,11
4018,179,250,12
4018,415,250,14
4018,645,250,16
4032,72,2000,1
4032,164,1000,2
4032,172,600,3
4032,41,350,4
4032,392,200,5
4032,336,200,6
4032,53,200,7
4043,10,6000,1
4043,267,3000,2
4043,356,1350,3
4043,460,900,4
4043,465,450,5
4043,641,450,6
4043,187,250,9
4043,332,250,10
4043,498,250,11
4043,416,250,12
4043,429,250,13
4043,589,250,14
4043,520,250,16
11931,163,6000,1
11931,83,3000,2
11931,162,1350,3
11931,148,900,4
11931,258,450,5
11931,275,450,6
11931,382,450,7
11931,308,450,8
11931,270,250,9
11931,292,250,10
11931,123,250,11
11931,193,250,12
11931,196,250,13
11931,290,250,14
11931,363,250,15
11931,320,250,16
4071,50,4000,1
4071,52,2000,2
4071,312,900,3
4071,508,500,4
4071,588,300,5
4071,527,300,6
4071,646,175,13
4085,222,6000,1
4085,121,3000,2
4085,165,1350,3
4085,715,450,5
4085,535,450,6
4085,790,450,7
4085,708,450,8
4085,971,250,9
4085,189,250,10
4085,947,250,12
4085,1368,250,13
4085,1216,250,14
4085,1174,250,15
4085,1199,250,16
4099,102,2000,1
4099,140,1000,2
4099,150,450,3
4099,294,250,4
4099,78,150,5
4099,202,150,6
4099,350,150,7
4099,581,150,8
4099,808,88,9
4099,283,88,10
4099,601,88,11
4099,387,88,12
4099,328,88,13
4099,1116,88,14
4099,840,88,15
4099,1047,88,16
9348,115,2000,1
9348,1813,600,3
9348,286,350,4
9348,325,200,5
9348,716,200,6
9401,192,2000,1
9401,103,1250,2
9401,153,600,3
9401,228,350,4
9401,230,200,5
9401,569,200,6
9453,401,2000,1
9453,683,1250,2
9453,146,600,3
9453,111,350,4
9453,3717,200,8
3614,10,24000,1
3614,52,9000,2
3614,50,3600,3
3614,102,1800,4
3614,115,1200,5
3614,144,1200,6
3614,26,1200,7
3614,95,1200,8
3614,75,900,9
3614,163,900,10
3614,208,900,11
3614,72,900,12
3614,268,900,13
3614,60,900,14
3614,58,900,15
3614,121,900,16
3614,88,600,17
3614,165,600,18
3614,83,600,19
3614,164,600,20
3614,159,600,21
3614,162,600,22
3614,139,600,23
3614,267,600,24
3614,140,600,25
3614,148,600,26
3614,231,600,27
3614,192,600,28
3614,222,600,29
3614,356,600,30
3614,298,600,31
3614,401,600,32
9319,221,12000,1
9319,389,3000,2
9319,256,1275,3
9319,155,825,4
9319,596,525,5
9319,219,525,6
9319,497,525,7
9319,311,525,8
9319,384,300,9
9319,168,300,10
9319,329,300,11
9319,316,300,12
9319,532,300,13
9319,245,300,14
9319,107,300,15
9319,366,300,16
9302,184,6000,1
9302,593,2250,2
9302,910,900,3
3886,23,6000,1
3886,209,2250,2
3886,266,900,3
3886,180,450,4
3886,282,300,5
3886,167,300,6
3886,417,300,7
3886,313,300,8
3886,653,225,9
3886,129,225,10
3886,476,225,13
3886,583,225,14
3886,2288,225,15
3886,235,150,17
3886,2290,150,18
3886,529,150,19
3886,1160,150,25
3886,1655,150,26
3886,975,150,30
3593,23,24000,1
3593,221,9000,2
3593,155,3600,3
3593,184,1800,4
3593,256,1300,5
3593,245,1300,6
3593,219,1100,7
3593,209,1100,8
3593,129,1000,9
3593,107,1000,10
3593,384,1000,11
3593,266,1000,12
3593,168,800,13
3593,653,800,14
3593,311,800,15
3593,329,700,17
3593,596,700,18
3593,593,700,19
3593,389,700,20
3593,366,700,21
3593,417,700,22
3593,910,700,23
3593,497,700,24
3593,167,500,25
3593,532,500,26
3593,282,500,28
3593,180,500,30
3872,246,4000,1
3872,119,2000,2
3872,260,900,3
3872,514,300,5
3872,717,300,6
3872,663,300,7
3872,3140,300,8
3861,281,2000,1
3861,637,600,3
3861,844,350,4
3861,747,200,6
3581,119,6000,1
3581,260,3750,2
3581,514,1800,3
3581,281,600,5
3581,246,600,6
3581,717,600,7
9274,442,775,1
9274,1067,385,2
9274,4228,95,4
4127,495,4000,1
4127,515,2000,2
4127,454,500,4
3912,169,800,1
1958,169,12000,1
1958,156,6000,2
1958,454,2700,3
1958,515,1500,4
1958,442,900,5
1958,495,900,6
1958,650,900,7
1958,1067,600,10
1958,278,600,13
1941,5,100000,1
1941,2,40000,2
1941,7,16000,3
1941,27,8000,4
1941,107,5500,5
1941,11,5500,6
1941,169,5500,7
1941,52,5500,8
1941,23,3500,9
1941,102,3500,10
1941,16,3500,11
1941,115,3500,12
1941,155,3500,13
1941,60,3500,14
1941,50,3500,15
1941,219,3500,16
1941,156,2500,17
1941,221,2500,18
1941,144,2500,19
1941,245,2500,20
1941,10,2500,21
1941,233,2500,22
1941,256,2500,23
1941,26,2500,24
1941,163,2000,25
1941,238,2000,26
1941,129,2000,27
1941,260,2000,28
1941,80,2000,29
1941,184,2000,30
1941,454,2000,31
1941,119,2000,32
4296,663,34,14
4296,652,34,12
4296,257,34,10
4296,145,101,8
4296,285,101,5
4296,27,168,4
4296,160,337,3
4296,59,1011,2
4296,49,1685,1
5099,41,1500,1
5099,219,750,2
5099,295,300,3
5099,10,150,4
5099,149,75,5
5099,128,75,6
5099,8,75,7
5099,358,75,8
5110,111,2000,1
5110,113,1000,2
5110,149,525,3
5110,123,275,4
5110,106,150,5
5110,8,150,6
5110,60,150,7
5110,144,150,8
5110,244,75,10
5110,87,75,11
5110,208,75,12
5110,26,75,13
5110,140,75,14
5110,163,75,15
5110,61,75,16
7328,95,142,3
7328,152,425,2
7328,164,849,1
7329,179,336,1
7330,193,325,1
7331,349,66,3
7331,270,66,2
7331,140,197,1
7332,97,67,3
7332,78,200,1
7333,252,65,3
7333,15,65,2
7333,172,196,1
10890,10,538,3
10890,41,1346,2
10890,172,2692,1
11960,193,255,3
11960,118,382,2
11960,202,636,1
4313,185,5000,1
4313,193,2500,2
4313,172,1500,3
4313,292,1000,4
4313,363,500,6
4313,153,500,7
4313,360,500,8
4319,290,247,4
4319,72,370,3
4319,96,617,2
4319,292,1233,1
11965,163,240,8
11965,273,240,7
11965,210,240,5
11965,414,481,4
11965,165,961,3
11965,148,1602,2
11965,189,4005,1
8331,227,794,4
8331,162,1324,3
8331,150,2251,2
8331,83,4237,1
8296,337,33,7
8296,270,33,6
8296,292,33,5
8296,83,66,4
8296,163,131,3
8296,78,197,2
8296,227,394,1
8303,427,33,8
8303,163,33,7
8303,320,33,6
8303,337,33,5
8303,308,132,3
8303,83,397,1
8310,83,33,7
8310,163,33,6
8310,574,33,5
8310,270,67,4
8310,78,134,3
8310,227,201,2
8310,162,402,1
8317,308,33,8
8317,337,33,7
8317,163,33,6
8317,193,33,5
8317,270,65,4
8317,83,131,3
8317,320,196,2
8317,150,392,1
8324,500,33,8
8324,193,33,6
8324,227,33,5
8324,308,66,4
8324,162,132,3
8324,83,198,2
8324,150,397,1
9467,162,259,7
9467,227,259,6
9467,196,259,5
9467,83,519,4
9467,163,1038,3
9467,158,1945,2
9467,78,3891,1
9419,162,32,8
9419,275,32,6
9419,270,32,5
9419,196,64,4
9419,158,128,3
9419,163,192,2
9419,83,384,1
9418,292,32,8
9418,196,32,6
9418,163,32,5
9418,360,65,4
9418,78,130,3
9418,135,194,2
9418,158,389,1
9417,163,32,8
9417,270,32,6
9417,196,32,5
9417,227,128,3
9417,83,193,2
9417,78,385,1
9416,158,32,7
9416,83,65,4
9416,196,129,3
9416,162,194,2
9416,163,388,1
9415,162,32,7
9415,78,32,6
9415,227,32,5
9415,193,64,4
9415,163,129,3
9415,196,193,2
9415,83,387,1
9590,193,755,4
9590,163,1258,3
9590,83,2138,2
9590,196,4025,1
8476,227,31,8
8476,83,31,7
8476,360,31,6
8476,150,31,5
8476,135,61,4
8476,163,122,3
8476,193,184,2
8476,96,367,1
8449,135,31,8
8449,150,31,7
8449,292,31,6
8449,270,61,4
8449,162,123,3
8449,196,369,1
8417,275,31,8
8417,163,31,7
8417,193,31,6
8417,162,31,5
8417,227,63,4
8417,78,126,3
8417,270,189,2
8417,83,378,1
8409,227,31,8
8409,83,31,7
8409,163,31,6
8409,270,31,5
8409,337,62,4
8409,196,125,3
8409,275,187,2
8409,162,375,1
8349,275,31,8
8349,227,31,7
8349,193,31,6
8349,270,31,5
8349,78,63,4
8349,162,126,3
8349,163,189,2
8349,135,378,1
8342,150,31,8
8342,162,31,7
8342,78,31,6
8342,363,31,5
8342,275,63,4
8342,227,125,3
8342,193,188,2
8342,270,375,1
11218,196,33,8
11218,363,33,6
11218,163,33,5
11218,158,67,4
11218,83,134,3
11218,270,201,2
11218,292,401,1
9557,192,126,12
9557,250,126,11
9557,52,252,10
9557,183,252,9
9557,163,378,8
9557,193,378,7
9557,174,630,6
9557,96,630,5
9557,140,1134,4
9557,72,1134,3
9557,88,2519,2
9557,83,5039,1
9927,210,323,3
9927,199,646,2
9927,26,1033,1
9926,250,520,1
9926,210,290,2
9926,182,120,3
9925,199,520,1
9925,288,290,2
9925,250,120,3
9924,250,520,1
9924,210,290,2
9924,58,120,3
5086,36,15000,1
5086,12,8000,2
5086,10,5500,3
5086,17,2500,4
5086,128,1200,5
5086,6,1200,6
5086,5,1200,7
5086,8,1200,8
5086,129,800,9
5086,208,800,10
5086,139,800,11
5086,219,800,12
5086,149,500,13
5086,57,500,14
5086,234,500,15
5086,209,500,16
10863,243,170,1
10863,170,140,2
10863,295,50,3
10863,235,50,4
10863,244,40,5
10863,282,40,6
10863,344,40,7
10863,511,40,8
10863,665,20,9
10863,261,20,10
10863,469,20,11
10863,149,20,12
10863,610,20,13
10863,572,20,14
10863,221,20,15
10863,468,20,16
7973,13,1500,1
7973,94,350,2
7973,31,150,3
10001,144,617,3
10001,121,987,2
10001,26,1233,1
6903,123,150,1
6903,152,75,2
6903,131,25,3
7968,145,5000,1
7968,70,2000,2
7968,13,1000,3
7807,219,1250,1
7807,295,500,2
7807,164,250,3
7714,50,2500,1
7714,41,1500,2
7714,111,1000,3
7714,60,900,4
7714,163,800,5
7714,144,700,6
7714,149,600,7
7714,151,500,8
7714,200,400,9
5633,60,1000,1
5633,26,300,2
5633,174,200,3
5639,106,1200,1
5639,21,300,2
5645,26,700,1
5645,41,500,2
10870,6,919,16
10870,32,919,15
10870,35,919,14
10870,14,919,13
10870,207,919,12
10870,43,919,11
10870,28,919,9
10870,20,1839,8
10870,1,1839,7
10870,46,2758,4
10870,66,2758,3
10870,74,5516,2
10870,4,9193,1
9565,26,2000,1
9565,66,1300,2
9565,111,800,3
9565,283,500,4
9565,250,100,5
9565,368,100,6
9565,182,100,7
9565,230,100,8
10340,111,300,1
5140,108,264,7
5140,214,264,6
5140,168,264,5
5140,36,264,4
5140,10,659,3
5140,152,1976,2
5140,14,3953,1
6895,129,200,1
6501,295,400,1
6508,163,600,1
6508,313,300,2
6508,131,100,3
7699,92,800,1
7699,36,400,2
7699,208,200,3
7699,81,100,4
7699,192,50,5
7699,172,50,6
7699,224,50,7
7699,58,50,8
5350,10,107,3
5350,150,285,2
5350,187,855,1
5355,187,263,3
5355,144,658,2
5355,10,2631,1
7812,251,65,1
7812,295,35,2
9551,274,900,3
9551,140,1351,2
9551,78,2251,1
6553,151,415,2
6553,224,969,1
9780,23,200,1
9780,2032,100,2
9780,2020,50,3
7980,172,1000,1
7980,152,500,2
7980,27,250,3
9714,164,2000,1
9714,155,1000,2
9714,316,450,3
3831,73,7000,1
3831,36,4500,2
3831,20,2500,3
3831,126,1000,4
5531,242,1545,3
5531,291,1545,2
5531,160,23168,1
5532,783,1566,4
5532,242,1566,3
5532,217,1566,2
5532,353,23494,1
5533,128,1583,4
5533,161,1583,3
5533,217,1583,2
5533,160,7917,1
5563,217,1573,3
5563,161,3145,2
5563,112,7864,1
6927,13,4300,1
6927,22,2600,2
6927,14,1700,3
11988,15,3000,1
11988,90,1500,2
11988,127,500,3
5941,14,245,3
5941,26,367,2
5941,2,612,1
5942,26,609,1
5943,85,246,3
5943,25,369,2
5943,34,614,1
5944,111,259,3
5944,258,389,2
5944,58,648,1
5945,71,257,3
5945,41,386,2
5945,15,644,1
5946,152,257,3
5946,72,386,2
5946,15,643,1
10884,159,789,3
10884,301,1577,2
10884,179,2366,1
8273,135,60,1
8273,392,20,3
9025,193,33,3
9025,83,67,2
9025,115,167,1
3033,267,130,4
3033,471,259,3
3033,416,519,2
3033,108,1038,1
7740,452,189,4
7740,50,442,3
7740,72,631,2
7740,26,1263,1
6075,10,132,8
6075,429,132,7
6075,555,132,6
6075,187,132,5
6075,332,265,3
6075,896,1059,2
6075,211,2647,1
6076,896,142,7
6076,10,142,6
6076,555,142,5
6076,445,284,4
6076,174,568,3
6076,342,1136,2
6076,211,2841,1
15229,10,2627,1
15229,211,1051,2
5473,10,26000,1
5473,58,12000,2
5473,14,8000,3
5473,144,4000,4
5473,224,2000,5
5473,227,2000,6
5473,36,2000,7
5473,97,2000,8
5473,183,1000,9
5473,103,1000,10
5473,139,1000,11
5473,244,1000,12
5473,262,1000,13
5473,163,1000,14
5473,155,1000,15
5473,26,1000,16
5474,58,20000,1
5474,34,12000,2
5474,10,8000,3
